stop_id, stop_code, stop_name, stop_desc, stop_lon, stop_lat, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
"677", "5067", "Rua Aleixo Netto", "Em frente a loja Camisaria. / Ao lado do bar Galpão da Praia.", "-20.2953781827577", "-40.2924638240829", , , 0, , ,
"691", "5068", "Rua José Teixeira", "Em frente a Farmácia Onofre", "-20.3061375205853", "-40.295217606888", , , 0, , ,
"700", "5069", "Av  Saturnino De Brito", "Esquina com a Rua João da Cruz (triângulo das bermudas)", "-20.2961808399727", "-40.2906165622215", , , 0, , ,
"701", "5070", "Av  Saturnino De Brito", "Defronte ao Supermercado São José, ao lado da Alameda Irmã Nieta. (Ilha Acústico)", "-20.2956204634603", "-40.2897887723003", , , 0, , ,
"698", "5071", "Av  Saturnino De Brito", "Em frente Hotel Bristol - Esq. com a Rua Celso Calmon. (praça dos namorados)", "-20.2988171965852", "-40.2922305408087", , , 0, , ,
"699", "5072", "Av  Saturnino De Brito", "Em frente ao palco Praça dos Namorados.(Iate Clube)", "-20.2988899121784", "-40.2919312588804", , , 0, , ,
"697", "5073", "Av  Saturnino De Brito", "Em frente ao Bobs.Praça dos namorados", "-20.3010510419912", "-40.2917660735774", , , 0, , ,
"696", "5074", "Av  Saturnino De Brito", "Em frente ao Ed. Porto Fino, no785 - próx. R. Moacir Avidos", "-20.3012157613995", "-40.2920194000229", , , 0, , ,
"694", "5075", "Av  Saturnino De Brito", "Em frente a Chácara Von Schilgem,", "-20.3031746863698", "-40.2919656552757", , , 0, , ,
"695", "5076", "Av  Saturnino De Brito", "Em frente ao monumento da Polícia Militar (entrada da Ilha do Frade).", "-20.3029093757095", "-40.2914820602899", , , 0, , ,
"308", "5077", "Rua Alaor De Queiroz Araújo", "Em frente ao nº 136", "-20.3095301328603", "-40.2926114795728", , , 0, , ,
"313", "5078", "Rua Doutora Odette Braga Furtado", "em frente a TOY BRASIL", "-20.3083757323097", "-40.2924721897321", , , 0, , ,
"222", "5079", "Rua Doutor Eurico De Aguiar", "Ed Saint Michel nº 75", "-20.3083394545964", "-40.2944475308426", , , 0, , ,
"747", "5080", "Av  Leitão Da Silva", "Ao lado da Escola Paes Barreto", "-20.3104938029656", "-40.302321580908", , , 0, , ,
"707", "5081", "Av  Leitão Da Silva", "Ao lado do n°202 / Em frente ao Lava Carro", "-20.3133436637274", "-40.3019275773457", , , 0, , ,
"315", "5082", "Rua Marília De Rezende Scarton Coutinho", "Em frente a loja Maçônica.", "-20.3144354176675", "-40.2882958187144", , , 0, , ,
"939", "5083", "Rua Marília De Rezende Scarton Coutinho", "Atrás shopping Vitória. Próximo a pedreira da entrada da Ilha do Boi.", "-20.3118987890006", "-40.2854627162922", , , 0, , ,
"941", "5084", "Rua Renato Nascimento Daher Carneiro", "Em frente ao nº 28", "-20.3121366902261", "-40.2841686035513", , , 0, , ,
"940", "5085", "Rua Renato Nascimento Daher Carneiro", "Em frente ao nº 159", "-20.3119095645054", "-40.284122264419", , , 0, , ,
"943", "5086", "Rua Renato Nascimento Daher Carneiro", "Esquina com a rua Kleber José de Andrade.", "-20.3122462523244", "-40.2813718571738", , , 0, , ,
"942", "5087", "Rua Renato Nascimento Daher Carneiro", "Ao lado da residência n°661", "-20.3121364612416", "-40.2814214814621", , , 0, , ,
"945", "5088", "Rua Kleber José De Andrade", "Defornte a portaria do Village D'Ile.", "-20.3129542106407", "-40.2801017019559", , , 0, , ,
"944", "5089", "Rua Kleber José De Andrade", "Na praça Arquiteto Carlos Alberto Vivaqua.", "-20.3111242038235", "-40.2792495764546", , , 0, , ,
"304", "5090", "Av  José Miranda Machado", "Curva da Jurema em frente ao quiosque do JB", "-20.3101680426306", "-40.2864703303444", , , 0, , ,
"710", "5091", "Rua Dukla De Aguiar", "Em frente ao prédio da Lorenge Reserva Ecológica Enseada.", "-20.3118382737486", "-40.2950956889705", , , 0, , ,
"319", "5092", "Rua Clóvis Machado", "Em frente ao condominio nº 225", "-20.3138750207894", "-40.2949393075993", , , 0, , ,
"318", "5093", "Rua Taciano Abaurre", "Atrás do Palácio do Café.", "-20.3150454385292", "-40.295166099325", , , 0, , ,
"711", "5094", "Rua Antônio Pinto De Queiroz", "Defronte à Praça João Francisco Arruela Maio", "-20.314497323819", "-40.2980277970148", , , 0, , ,
"322", "5095", "Avn João Baptista Parra", "próximo à Biblioteca Pública Municipal", "-20.3154779022766", "-40.2994087086401", , , 0, , ,
"712", "5096", "Rua Almirante Tamandaré", "Esquina com a rua General Camara", "-20.3141888400195", "-40.2998624656786", , , 0, , ,
"713", "5097", "Rua Almirante Tamandaré", "Em frente a residência n°123", "-20.3143333900439", "-40.2998521037001", , , 0, , ,
"708", "5098", "Rua Desembargador Ferreira Coelho", "Em frente a Clínica n°284", "-20.3127649342348", "-40.3005113274178", , , 0, , ,
"709", "5099", "Rua Desembargador Ferreira Coelho", "Em frente ao posto shell", "-20.3122414058552", "-40.3004567805673", , , 0, , ,
"706", "5100", "Rua Desembargador Ferreira Coelho", "Em frente a Igreja Batista n°34", "-20.3149488484915", "-40.3013667709644", , , 0, , ,
"224", "5101", "Rua Almirante Soído", "Praça do Cristovão Jaques (Cauê)", "-20.3099263645939", "-40.2946446071341", , , 0, , ,
"675", "5102", "Rua João Da Cruz", "Em frente ao Bully's Sucos", "-20.2939770152208", "-40.2943426390363", , , 0, , ,
"765", "5103", "Av  Nossa Senhora Da Penha", "Em frente a Emescam.", "-20.2925581845764", "-40.3021102836421", , , 0, , ,
"705", "5104", "Rua Aleixo Netto", "Defronte ao bar Galpão da Praia. Esquina com a rua João da Cruz.", "-20.2953388605618", "-40.2926515011344", , , 0, , ,
"986", "5105", "Rua Almirante Tamandaré", "Próx. ao Hospital São Sebastião", "-20.3136034002486", "-40.3015449936992", , , 0, , ,
"1002", "5106", "Av  João Baptista Parra", "Em frente a Lanchonete Navegantes (Escadaria das Maravilhas)", "-20.3137700327477", "-40.2969530342412", , , 0, , ,
"1000", "5107", "Rua Humberto Martins De Paula", "Próx. ao nº125", "-20.310616010625", "-40.2918014745359", , , 0, , ,
"1008", "5108", "Av  Nossa Senhora Da Penha", "Em frente ao Teatro Galpão", "-20.2900610739325", "-40.3031051977066", , , 0, , ,
"1012", "5109", "Av  Nossa Senhora Da Penha", "Em frente a Sede da Petrobrás", "-20.2968851623041", "-40.3003086109085", , , 0, , ,
"174", "6000", "Av  Adalberto Simão Nader", "Em frente ao Ed. Concorde n°287", "-20.2725264356361", "-40.2855397977373", , , 0, , ,
"617", "6001", "Avn Adalberto Simão Nader", "Ao lado Hotel Paradise", "-20.2736039519779", "-40.2841174115002", , , 0, , ,
"618", "6002", "Av  Adalberto Simão Nader", "Esquina com R. Agusto D'Almeida", "-20.2724851070854", "-40.2860094116014", , , 0, , ,
"718", "6003", "Av  Adalberto Simão Nader", "Esquina com a Rua Rosendo Serapião de Souza Filho", "-20.2715626738692", "-40.2876089266377", , , 0, , ,
"185", "6004", "Av  Adalberto Simão Nader", "Em frente ao ponto n° 737 - Antiga Destafani Material de Construção", "-20.2713790420252", "-40.2875034999868", , , 0, , ,
"186", "6005", "Av  Adalberto Simão Nader", "Em frente ao n°841", "-20.2703274255082", "-40.2892873546263", , , 0, , ,
"719", "6006", "Av  Adalberto Simão Nader", "Em frente ao n°841-A", "-20.2703005497958", "-40.2897107112839", , , 0, , ,
"720", "6007", "Av  Adalberto Simão Nader", "Em frente ao n°11", "-20.2691489475909", "-40.2917207738262", , , 0, , ,
"173", "6008", "Av  Adalberto Simão Nader", "Loja Pedravest / Em frente para saida da rua Pres. Nereu Ramos", "-20.2690828856529", "-40.2914168471507", , , 0, , ,
"177", "6009", "Av  Adalberto Simão Nader", "Em frente ao n°1241", "-20.2684644076378", "-40.2924807687777", , , 0, , ,
"721", "6010", "Av  Adalberto Simão Nader", "Em frente ao nº 31", "-20.2685949532231", "-40.292637030199", , , 0, , ,
"722", "6011", "Av  Adalberto Simão Nader", "Esquina com a Rua Rodrigues Alves", "-20.2677603221125", "-40.2940839769514", , , 0, , ,
"175", "6012", "Av  Adalberto Simão Nader", "Em frente ao nº 1381", "-20.2676826897512", "-40.2938254709774", , , 0, , ,
"176", "6013", "Av  Adalberto Simão Nader", "Em frente ao n° 87", "-20.2667497446138", "-40.2954140494993", , , 0, , ,
"723", "6014", "Av  Adalberto Simão Nader", "Em frente a residencia nº 87", "-20.2669266978898", "-40.2954934047995", , , 0, , ,
"248", "6015", "Av  Fernando Ferrari", "Praça de Goiabeira", "-20.2660821932657", "-40.2976645927589", , , 0, , ,
"347", "6016", "Av  Fernando Ferrari", "Em frente a Danúbio nº2254", "-20.2662112539905", "-40.2974960803161", , , 0, , ,
"348", "6017", "Av  Fernando Ferrari", "Em frente ao n°2102 / em frente ao centro comercial goiabeiras", "-20.2673894973176", "-40.2985137092427", , , 0, , ,
"349", "6018", "Av  Fernando Ferrari", "Em frente garagem PMV - Guarda Municipal", "-20.2685275773262", "-40.2996918191185", , , 0, , ,
"354", "6019", "Av  Fernando Ferrari", "Em frente ao n°1805", "-20.2693893073838", "-40.3004521463044", , , 0, , ,
"70", "6020", "Av  Fernando Ferrari", "Em frente ao n°1878", "-20.2690771235071", "-40.2999250579752", , , 0, , ,
"346", "6021", "Av  Fernando Ferrari", "Defronte a Fucape", "-20.2734547102328", "-40.3008398582935", , , 0, , ,
"73", "6022", "Av  Fernando Ferrari", "Em frente a Fucape", "-20.2735651732007", "-40.3005957100774", , , 0, , ,
"353", "6023", "Av  Fernando Ferrari", "Em frente a UFES - defornte a ed. da Petrobrás (antiga Xerox).", "-20.2769923998573", "-40.3010945101368", , , 0, , ,
"632", "6024", "Av  Fernando Ferrari", "Em frente ao ed. da Petrobrás (antiga Xerox), defronte a UFES.", "-20.2770508846234", "-40.3008823423026", , , 0, , ,
"187", "6025", "Av  Dante Michelini", "Defronte ao quiosque 25 - Luí", "-20.2690589919763", "-40.2741880363381", , , 0, , ,
"343", "6026", "Av  Fernando Ferrari", "Defronte ao Rocha veículos nº 670", "-20.2821310819722", "-40.3020334297575", , , 0, , ,
"559", "6027", "Av  Fernando Ferrari", "Ao lado do Cartório Amorim", "-20.2822435394214", "-40.3016702518094", , , 0, , ,
"557", "6028", "Rua José Neves Cypreste", "Esquina com a rua Dr. Antônio Basílio. Em frente ao Ed. n°563", "-20.2843405288049", "-40.2947012920048", , , 0, , ,
"561", "6029", "Av  Alziro Zarur", "Em frente à Loja Ortomed, 401", "-20.279533595744", "-40.2998145720792", , , 0, , ,
"630", "6030", "Av  Alziro Zarur", "Galeria Ed. Cesar Resende n°438", "-20.2793289852603", "-40.3002033539608", , , 0, , ,
"626", "6031", "Av  Alziro Zarur", "Condomínio / Esquina com a Rua Gensérico Encarnação.", "-20.2795854517905", "-40.2983531128438", , , 0, , ,
"562", "6032", "Av  Alziro Zarur", "Padaria Maison D'Pain", "-20.2797530307755", "-40.2982049853481", , , 0, , ,
"567", "6033", "Av  Hugo Viola", "Ed. Itapi nº 1007", "-20.2796596284414", "-40.2954534027009", , , 0, , ,
"622", "6034", "Av  Hugo Viola", "Clínica Jardim da Penha n°931", "-20.2795724670434", "-40.2955895710248", , , 0, , ,
"625", "6035", "Rua Aristóbulo Barbosa Leão", "Esquina Rua Caetano Vello / Em frente ao Rio Grande do Sul n°655", "-20.2792165444242", "-40.2940536739451", , , 0, , ,
"572", "6036", "Rua Aristóbulo Barbosa Leão", "Ed. Violeta", "-20.2802477784988", "-40.2923305038471", , , 0, , ,
"573", "6037", "Rua Aristóbulo Barbosa Leão", "Em frente a Padaria Empório do Trigo.", "-20.2801758738718", "-40.2921476297161", , , 0, , ,
"204", "6038", "Av  Professor Fernando Duarte Rabelo", "Esquina com rua Ricardo Luiz Smith.", "-20.2560489005441", "-40.2976338007345", , , 0, , ,
"192", "6039", "Av  Professor Fernando Duarte Rabelo", "Em frente ao n° 960", "-20.2581297469154", "-40.2973271528231", , , 0, , ,
"796", "6040", "Av  Professor Fernando Duarte Rabelo", "Em frente Assembléia de Deus.", "-20.260696976699", "-40.2971765406421", , , 0, , ,
"196", "6041", "Rua Professora Ocarlina Drumond De Carvalho", "Em frente a residência n° 100", "-20.2596418740058", "-40.2982614334339", , , 0, , ,
"184", "6042", "Avn Dante Michelini", "Ao lado da antiga Boate Megazoom", "-20.2731065532628", "-40.2804637655506", , , 0, , ,
"350", "6043", "Av  Jerônimo Vervloet", "Em frente ao nº 500", "-20.2613057342295", "-40.299089213153", , , 0, , ,
"351", "6044", "Av  Jerônimo Vervloet", "Em frente ao n° 232", "-20.2635354138199", "-40.2988844772298", , , 0, , ,
"190", "6045", "Av  Professor Fernando Duarte Rabelo", "Em frente a SOE - Praça Antônio Honório", "-20.2604461075415", "-40.2974297968109", , , 0, , ,
"574", "6046", "Rua Maria Eleonora Pereira", "Em frente ao Ed. Florianópolis nº 1180 / Esquina com a Rua Aristóbulo Barbosa Leão.", "-20.2799558875249", "-40.2931235999982", , , 0, , ,
"566", "6047", "Rua José Neves Cypreste", "Em frente ao Ed. Bahia n°1135.", "-20.2797195408788", "-40.2938931974327", , , 0, , ,
"565", "6048", "Rua José Neves Cypreste", "Na Praça localizada na esquina com a Av. Luis M Veloso", "-20.2817334538486", "-40.2943249660827", , , 0, , ,
"525", "6049", "Rua Maria Eleonora Pereira", "Em frente ao Banestes", "-20.2818621051098", "-40.2935853745006", , , 0, , ,
"528", "6050", "Av  Francisco Generoso Da Fonseca", "Em frente ao condominio Maria Ortiz n° 654", "-20.2831730296393", "-40.2949489394135", , , 0, , ,
"526", "6051", "Av  Francisco Generoso Da Fonseca", "Em frente a Associação Praiana 106", "-20.2832187826399", "-40.2952529370493", , , 0, , ,
"539", "6052", "Av  Francisco Generoso Da Fonseca", "Em frente ao cruzamento das ruas Dr. Moacyr G. com Marques M. de Alegre", "-20.2848417281226", "-40.2975671949464", , , 0, , ,
"538", "6053", "Av  Francisco Generoso Da Fonseca", "Em frente ao Posto de Saúde Municipal", "-20.2852072885131", "-40.2978218172561", , , 0, , ,
"556", "6054", "Av  Francisco Generoso Da Fonseca", "Em frente ao Sesi", "-20.28565917091", "-40.2987423254833", , , 0, , ,
"536", "6055", "Pc  Anníbal Anthero Martins", "Escola Municipal Milton de Castro Matos", "-20.2864248959177", "-40.2988063574657", , , 0, , ,
"535", "6056", "Rua Eugenílio Ramos", "Em frente ao Ed. Palm Beach", "-20.2861943375295", "-40.2986217208008", , , 0, , ,
"547", "6057", "Rua Eugenílio Ramos", "Em frente a farmácia Droga-Rio/ Ao lado do Calipe.", "-20.2865803168403", "-40.2968183375408", , , 0, , ,
"546", "6058", "Rua Eugenílio Ramos", "Em frente ao Ed. Topázio, n° 550.", "-20.2864892333332", "-40.2961589020423", , , 0, , ,
"543", "6059", "Pc  Philogomiro Lannes", "Esquina da Praça com a Rua Maria Eleonora Pereira / Em frente ao Ed. Rio Negro n° 220", "-20.2872468752718", "-40.2945275810593", , , 0, , ,
"534", "6060", "Av  Anísio Fernandes Coelho", "Em frente ao Ed. Vermont nº 305", "-20.2875068179659", "-40.2940083203639", , , 0, , ,
"550", "6061", "Av  Anísio Fernandes Coelho", "Em frente ao Shopping Jardins", "-20.2889841076093", "-40.2930141515865", , , 0, , ,
"551", "6062", "Av  Anísio Fernandes Coelho", "Em frente ao Ed. Joana nº 472", "-20.2888901963534", "-40.2929182114497", , , 0, , ,
"553", "6063", "Av  Anísio Fernandes Coelho", "Em frente ao nº 240", "-20.2906076380732", "-40.2917282681326", , , 0, , ,
"552", "6064", "Av  Anísio Fernandes Coelho", "Em frente ao n°110", "-20.2903444784767", "-40.2917426720518", , , 0, , ,
"794", "6065", "Av  Professor Fernando Duarte Rabelo", "Muro do CREAS - Centro de Referência ao Deficiente.", "-20.2642862200347", "-40.2969825183413", , , 0, , ,
"795", "6066", "Av  Professor Fernando Duarte Rabelo", "Em frente ao nº 300", "-20.2629844407745", "-40.2970621937007", , , 0, , ,
"352", "6067", "Av  Jerônimo Vervloet", "Ed. Boa Vista n° 170", "-20.2659098596491", "-40.2980425039786", , , 0, , ,
"247", "6068", "Pc  Coronel Francisco Pereira Do Nascimento", "Praça de Goiabeiras", "-20.2657760067139", "-40.2976478495359", , , 0, , ,
"537", "6069", "Rua Odette De Oliveira Lacourt", "Ed. n°101", "-20.2888210887817", "-40.2934077589417", , , 0, , ,
"542", "6070", "Av  Hugo Viola", "Em frente ao nº 120", "-20.2816396980317", "-40.3007962875709", , , 0, , ,
"541", "6071", "Pc  Wolghano Netto", "Ed. n°46", "-20.2823148855518", "-40.2988713282497", , , 0, , ,
"540", "6072", "Av  Anísio Fernandes Coelho", "Em frente ao edifício Taina nº 1181", "-20.2836536521443", "-40.2972870958464", , , 0, , ,
"180", "6073", "Avn Dante Michelini", "Em frente ao pier de Camburi.", "-20.2717826878185", "-40.2785586567762", , , 0, , ,
"544", "6074", "Rua Maria Eleonora Pereira", "Ed. Rubi n520", "-20.2852845385378", "-40.2940952703347", , , 0, , ,
"529", "6075", "Rua Maria Eleonora Pereira", "E. Brusavi n°714", "-20.2831686415717", "-40.2937884629903", , , 0, , ,
"571", "6076", "Rua Aristóbulo Barbosa Leão", "Em frente ao Ed. Iuna / n°245", "-20.2809099035619", "-40.2909922344564", , , 0, , ,
"178", "6077", "Av  Dante Michelini", "Calçadão de Camburi, próximo ao quiosque 25 - Luí", "-20.2694139779685", "-40.2741440686859", , , 0, , ,
"570", "6078", "Rua Aristóbulo Barbosa Leão", "Ed. nº 51", "-20.2817702613495", "-40.2892694117695", , , 0, , ,
"568", "6079", "Av  Dante Michelini", "Baia Banco Itau - Próx. a esquina com a Rua Aristóbulo B. Leão", "-20.2815414008513", "-40.288964151667", , , 0, , ,
"569", "6080", "Av  Dante Michelini", "Baia no calçadão de Camburi em frente a rua Aristóbulo Barbosa Leão.4ª BAIA", "-20.28226488053", "-40.2889848690509", , , 0, , ,
"635", "6081", "Av  Dante Michelini", "Ed. Palazzo de Veneza n 2401(Palazzo Verona)", "-20.2752652652552", "-40.2833550763273", , , 0, , ,
"633", "6082", "Av  Dante Michelini", "Ed Praia da Enseada nº2097, próx. à esquina com a Rua Antônio Borges", "-20.2772662461168", "-40.2856217571704", , , 0, , ,
"634", "6083", "Av  Dante Michelini", "Calçadão de Camburi - Ed. Praia da Enseada n 2097", "-20.2774126740788", "-40.2852891436313", , , 0, , ,
"621", "6084", "Av  Dante Michelini", "Baia do calçadão de Camburi - Ed. Rio Madeira 5ª BAIA", "-20.2790596525435", "-40.2868194927927", , , 0, , ,
"620", "6085", "Av  Dante Michelini", "Em frente ao Ed. Praia Park nº 1601. (La Residence)", "-20.2795969518343", "-40.2878046809823", , , 0, , ,
"563", "6086", "Av  Anísio Fernandes Coelho", "Condomínio dos Bancários I", "-20.285401348109", "-40.2958899082497", , , 0, , ,
"527", "6087", "Rua José Neves Cypreste", "Drogavix.", "-20.2830075298253", "-40.2945069938505", , , 0, , ,
"545", "6088", "Rua José Neves Cypreste", "Ed. Pegassus/ n°21", "-20.2861175378823", "-40.2949573946166", , , 0, , ,
"531", "6089", "Av  Francisco Generoso Da Fonseca", "Proeng Hall / n°890", "-20.281943608666", "-40.293106712989", , , 0, , ,
"530", "6090", "Av  Francisco Generoso Da Fonseca", "Em frente ao Banestes", "-20.2819683142142", "-40.2934302971185", , , 0, , ,
"558", "6091", "Av  Dante Michelini", "Calçadão da Praia em frente ao ed. Judith Castelo 3ª BAIA", "-20.2841601431822", "-40.2900603133028", , , 0, , ,
"532", "6092", "Av  Dante Michelini", "Próx. ao Hotel Sol da Praia nº 877, esq. com a Rua Dr. Antônio Basílio", "-20.2853816126768", "-40.2908810235293", , , 0, , ,
"533", "6093", "Av  Dante Michelini", "LADO DA PRAIA, 2ª BAIA, DEFRONTE AO BANCO DO BRASIL.", "-20.2868763245767", "-40.2908036790754", , , 0, , ,
"575", "6094", "Av  Dante Michelini", "Em frente a Caixa Economica Federal. Próx. Esq. com a Rua Carlos Eduardo M. Lemos", "-20.2878233007309", "-40.2911407424756", , , 0, , ,
"554", "6095", "Av  Dante Michelini", "Em frente a loja Florense. (próximo a Bike Mania)", "-20.2918128495065", "-40.290218865004", , , 0, , ,
"555", "6096", "Av  Dante Michelini", "LADO DA PRAIA, 1ª BAIA (sentido Tubarão).", "-20.2902603676997", "-40.290372637822", , , 0, , ,
"189", "6097", "Avn Dante Michelini", "Calçadão de Camburi, defronte a antiga Zoom", "-20.2732977931067", "-40.2801530609722", , , 0, , ,
"717", "6098", "Av  Rozendo Serapião De Souza Filho", "Praça  / Esquina com as ruas Audifax Barretos Duarte e Desembargador Danton Bastos", "-20.2721411192974", "-40.290043319133", , , 0, , ,
"629", "6099", "Av  Rozendo Serapião De Souza Filho", "Em frente ao Ed. Costa do Marfim", "-20.2723133168368", "-40.2902093769541", , , 0, , ,
"716", "6100", "Av  Rozendo Serapião De Souza Filho", "Em frente a unidade de saúde Dr. Jolindo Martins.", "-20.2726166954724", "-40.2923898150558", , , 0, , ,
"619", "6101", "Av  Rozendo Serapião De Souza Filho", "Em frente ao Centro Pastoral São Camilo n°655.", "-20.2729578102973", "-40.2933715302335", , , 0, , ,
"715", "6102", "Rua Francisco Fundão", "Em frente ao Salão das Testemunhas de Jeová.", "-20.2727961081737", "-40.2942964745445", , , 0, , ,
"728", "6103", "Rua Presidente Nereu Ramos", "Em, frente a Escola Arnulpho Mattos (ESCAM).", "-20.2715645987064", "-40.2934968850026", , , 0, , ,
"729", "6104", "Rua Presidente Nereu Ramos", "Proximo escola 2º grau Arnulpho Mattos, esquina casa nº 02", "-20.2718446125714", "-40.2936102890477", , , 0, , ,
"727", "6105", "Av  Presidente Costa E Silva", "Em frente ao Resaturante Aeroporto. / Próximo a praça do bairro.", "-20.2704664698127", "-40.2933135089232", , , 0, , ,
"726", "6106", "Av  Presidente Costa E Silva", "Em frente ao Restaurante Aeroporto.", "-20.2703241769137", "-40.2933376057293", , , 0, , ,
"946", "6107", "Av  Presidente Costa E Silva", "Restaurante e lanchonete do Fernando.", "-20.2706419945767", "-40.2953856029006", , , 0, , ,
"725", "6108", "Av  Presidente Costa E Silva", "Em frente ao n°32. Feira de Alimentos.", "-20.270285405643", "-40.2956972836319", , , 0, , ,
"724", "6109", "Av  Presidente Costa E Silva", "Em frente ao nº 58", "-20.2694031113204", "-40.2967973482679", , , 0, , ,
"947", "6110", "Av  Presidente Costa E Silva", "Em frente a Drogaria Santos", "-20.2695723290205", "-40.2968475547203", , , 0, , ,
"344", "6111", "Av  Presidente Costa E Silva", "Em frente ao n°145", "-20.2686082080847", "-40.2978613038585", , , 0, , ,
"345", "6112", "Rua Deputado Castello Mendonça", "Em frente ao n°76", "-20.2688504274146", "-40.29782461941", , , 0, , ,
"71", "6113", "Av  Pedro Depiante", "Esquina com a rua Deputado Darcy castelo de Mendonça", "-20.2697551801645", "-40.2987141290202", , , 0, , ,
"624", "6114", "Av  Desembargador Dermeval Lyrio", "Ao lado do Ed. Wat's Mall n°281.", "-20.2758177011377", "-40.2941768991619", , , 0, , ,
"631", "6115", "Av  Construtor David Teixeira", "em frente ao ed. Rio Amazonas n155", "-20.2778313782228", "-40.2878464893295", , , 0, , ,
"628", "6116", "Pc  Márcio Manoel De Azevedo Sarmento", "Praça com campo de futebol.", "-20.2758191675204", "-40.2902924496513", , , 0, , ,
"623", "6117", "Av  Desembargador Dermeval Lyrio", "Defronte ao Wat's Mall n°281.", "-20.275562427166", "-40.294312665857", , , 0, , ,
"627", "6118", "Av  Construtor David Teixeira", "Em frente ao lote vago;", "-20.2734063209131", "-40.2920559244009", , , 0, , ,
"179", "6119", "Av  Fernando Ferrari", "Trevo em frente ao Aeroporto", "-20.2560715878159", "-40.2898118385656", , , 0, , ,
"459", "6120", "Av  Fernando Ferrari", "em frente a king max nº3501 / Trevo defronte ao Aeroporto", "-20.2562502217655", "-40.2902931189307", , , 0, , ,
"462", "6121", "Rua Ciro Vieira Da Cunha", "Em frente a Honda", "-20.2556304991384", "-40.2906010028599", , , 0, , ,
"461", "6122", "Rua Ciro Vieira Da Cunha", "Esquina com a rua José Vivaqua", "-20.2557069816833", "-40.2906691852396", , , 0, , ,
"464", "6123", "Rua Ciro Vieira Da Cunha", "Em frente ao banheiro do campo de futebol - Estadio comunitário Elias Marques Felix.", "-20.2548214554356", "-40.2919966565991", , , 0, , ,
"463", "6124", "Rua Ciro Vieira Da Cunha", "Em frente ao n°21.", "-20.2546681001195", "-40.2924062304139", , , 0, , ,
"207", "6125", "Rua Ciro Vieira Da Cunha", "Calçadão do mangue, defronte ao n°15 ( em frente a torre de energia da Escelsa).", "-20.2546094058176", "-40.2944963329839", , , 0, , ,
"206", "6126", "Rua Ciro Vieira Da Cunha", "Em frente ao n°14.", "-20.2546729716625", "-40.2944072722692", , , 0, , ,
"208", "6127", "Rua Milton De Castro Mattos", "Esquina com a rua Antônio Carlos de Almeida", "-20.255519235484", "-40.2956580386103", , , 0, , ,
"210", "6128", "Rua Milton De Castro Mattos", "Em frente a drogaria Silva, n°81.", "-20.2567444793217", "-40.2942014472633", , , 0, , ,
"209", "6129", "Rua Milton De Castro Mattos", "Em frente ao n°250.", "-20.2554848081352", "-40.2955377118309", , , 0, , ,
"211", "6130", "Rua Milton De Castro Mattos", "Defronte a drogaria Silva.", "-20.2566966813446", "-40.2941188434504", , , 0, , ,
"212", "6131", "Rua Antônio Nobre Filho", "Em frenteao nº 211", "-20.2582960097489", "-40.2947157152518", , , 0, , ,
"465", "6132", "Rua Antônio Nobre Filho", "Em frente ao n°164", "-20.2583964888696", "-40.2946844960533", , , 0, , ,
"195", "6133", "Rua Antônio Nobre Filho", "Em frente ao nº 135", "-20.2591827296862", "-40.295716747258", , , 0, , ,
"460", "6134", "Rua Antônio Nobre Filho", "Em frente ao edificio nº 110", "-20.2592331642092", "-40.2956369960764", , , 0, , ,
"800", "6135", "Rua Sólon Borges", "Ao lado do n°125", "-20.2604649543966", "-40.2961765606478", , , 0, , ,
"801", "6136", "Rua Sólon Borges", "Calçada da pracinha", "-20.2605073230311", "-40.2960438950525", , , 0, , ,
"797", "6137", "Rua Sebastião Perovano", "Em frente ao nº 10", "-20.2613703940355", "-40.296482780471", , , 0, , ,
"799", "6138", "Rua Sebastião Perovano", "Calçada da pracinha.", "-20.2614272869888", "-40.2964788777581", , , 0, , ,
"205", "6139", "Rua Ciro Vieira Da Cunha", "Em frente ao nº 33 (na altura do campinho de futebol)", "-20.2557759180468", "-40.2991758338383", , , 0, , ,
"183", "6140", "Av  Fernando Ferrari", "Defronte ao Extrabom.", "-20.2638619122051", "-40.2953801628718", , , 0, , ,
"798", "6141", "Av  Fernando Ferrari", "Em frente a loja n°2745.", "-20.2628895376477", "-40.2950256337224", , , 0, , ,
"194", "6142", "Av  Jerônimo Vervloet", "Em frente a  Linces Vistoria, n°900.", "-20.2577879990285", "-40.2994088034304", , , 0, , ,
"193", "6143", "Av  Jerônimo Vervloet", "Em frente a Escola Jucelino Kubitscheck de Oliveira.", "-20.2577130198647", "-40.2993162446614", , , 0, , ,
"564", "6144", "Rua Eugenílio Ramos", "Praça Flávio Faustini", "-20.286030240515", "-40.301194815584", , , 0, , ,
"560", "6145", "Av  Doutor Pedro Feu Rosa", "Ao lado do Ed. Praia das Virtudes n°156", "-20.2874031268756", "-40.2982048139393", , , 0, , ,
"549", "6146", "Av  Saturnino Rangel Mauro", "Defornte a Igreja Batista de Vitória", "-20.2893268429139", "-40.2956777043027", , , 0, , ,
"548", "6147", "Av  Saturnino Rangel Mauro", "Defronte ao Selecta", "-20.2886661715552", "-40.2968120577551", , , 0, , ,
